business_name,city,zone,reason,matched_existing_record,matched_source_file
Clinica Milenium,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525553042495,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525545809387,deduplication_index.csv
Optica Mexico,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525552742443,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525553010926,deduplication_index.csv
Consultorio Dental Integral,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525522704039,deduplication_index.csv
Consultorio Dental Sin Nombre,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525532403556,deduplication_index.csv
Acupuntura Doctor Ricardo,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525534532736,deduplication_index.csv
Dentista,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525555897636,deduplication_index.csv
Consultorio dental Nami,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525535521501,deduplication_index.csv
Natura Dent,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525539317219,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525589084437,deduplication_index.csv
Consultorio dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525531098776,deduplication_index.csv
Clinica de unidad médica integral,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525553041280,deduplication_index.csv
Dental M,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525543330087,deduplication_index.csv
Ortosonrisas,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525516493464,deduplication_index.csv
Dental Ali,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525562055230,deduplication_index.csv
Centro Holistico Magigian,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525581455838,deduplication_index.csv
Estetica Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525511332090,deduplication_index.csv
Consultorio Dental Rojas,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525554742601,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525555708362,deduplication_index.csv
Centro Odontológico,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525525910958,deduplication_index.csv
Botiquín Médico Parroquia De Nuestra Señora De Guadalupe,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525552950199,deduplication_index.csv
Ocotea Salud Integral Y Estética,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,527131038793,deduplication_index.csv
Consultorio Dental Tu Sonrisa,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525591030575,deduplication_index.csv
Terapias Y Masajes Terapeuticos Moxa,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525567843589,deduplication_index.csv
Music Voice,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525583532493,deduplication_index.csv
Dental Moreno Ortiz,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525563189135,deduplication_index.csv
Centro De Salud Urbano De San Fernando,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525558151445,deduplication_index.csv
Interlingua,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525550050070,deduplication_index.csv
Consultorio Dental Velasco,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525510090032,deduplication_index.csv
Medik Integral Al Mansur,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525521635630,deduplication_index.csv
Dentista,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525519034061,deduplication_index.csv
Dental Perez Rosales,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525513671700,deduplication_index.csv
Crop Kids,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525575875029,deduplication_index.csv
Consultorio Medico Cuajimalpa,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525548120390,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525558135932,deduplication_index.csv
Clinica odontologica,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525558131264,deduplication_index.csv
Consultorio Dental Salud Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525571137640,deduplication_index.csv
Yollo-sha,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525549382913,deduplication_index.csv
Consultorio Y Estética Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525553026097,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525553074888,deduplication_index.csv
Consultorio Medico Country,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525554547182,deduplication_index.csv
Consultorio Dental Reynoso,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525582325435,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525578169589,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525560846511,deduplication_index.csv
Consultorio,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525542227665,deduplication_index.csv
Consultorio Psicologico,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525611114971,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525553072596,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525534679749,deduplication_index.csv
Consultorio Dental Juarez,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525553120846,deduplication_index.csv
Consultorio Medico,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525553128300,deduplication_index.csv
Óptica Aris Visión,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone inside campaign 03,525553044557,deduplication_index.csv
Punto Saludable,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525524022245,deduplication_index.csv
Consultorio Medico,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525512190882,deduplication_index.csv
Consultorio Psicologico,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525585650865,deduplication_index.csv
Centro Óptico De Diagnóstico Granada,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525558138725,deduplication_index.csv
Bienestar Integral,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525558159029,deduplication_index.csv
Consultorio Dental,Huixquilucan,Interlomas/Zona Esmeralda,same normalized business name as previous campaign,525553024532,deduplication_index.csv
Dentista 	Campanitas,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525532060298,deduplication_index.csv
Consultorio Dental Jacarandas,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525539440639,deduplication_index.csv
R G Prodent,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525552900450,deduplication_index.csv
Fisio And Health,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525552928989,deduplication_index.csv
La Casa del Pastor,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525552922854,deduplication_index.csv
Servicios especializados en psicología,Huixquilucan,Interlomas/Zona Esmeralda,same normalized phone as previous campaign,525558136694,deduplication_index.csv
Farmacia Dermatologica,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183658208,deduplication_index.csv
Smile & Sense,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized business name as previous campaign,smile sense,deduplication_index.csv
"Comidas Caseras, La Tía Mary",San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528111817953,deduplication_index.csv
Lic. Juan Gil Cortes E,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183405199,deduplication_index.csv
Sleepadent,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528125579107,deduplication_index.csv
Tortillas Españolas Tillos,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528136011179,deduplication_index.csv
Dr. Candelario Rodríguez Vivián - Dermatólogo,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528181430806,deduplication_index.csv
Thai Thai,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183445859,deduplication_index.csv
El Guayabi,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528125107257,deduplication_index.csv
Al Restaurante,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183753766,deduplication_index.csv
Sound Box Academy,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528123160866,deduplication_index.csv
Chef Silvano,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183381371,deduplication_index.csv
Botanero Moritas,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528140575711,deduplication_index.csv
Dentalia,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Dentalia,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Yama-To,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183566559,deduplication_index.csv
Taquería La Capital,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528140050244,deduplication_index.csv
Ocho Hair Lab,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528116153747,deduplication_index.csv
Endodoncia Alan Tijerina,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183333015,deduplication_index.csv
Yama-To,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183599013,deduplication_index.csv
La Stazione,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183325253,deduplication_index.csv
Kød Rustic Deli,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528125566094,deduplication_index.csv
Vancouver Wings Tec,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183878333,deduplication_index.csv
Las 3 Abuelas,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183877433,deduplication_index.csv
Xilakil (Suc Tec),San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528112344054,deduplication_index.csv
Courtyard San Jeronimo,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183897900,deduplication_index.csv
ALSA,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528180312319,deduplication_index.csv
La Fonda Vegetariana,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528123127657,deduplication_index.csv
Nana Cantú7 Vocal Coaching,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528115358309,deduplication_index.csv
La Chueca,San Pedro Garza García,San Pedro/Valle Oriente/Centrito,same normalized phone as previous campaign,528183475648,deduplication_index.csv
Mina la Antigua,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523323152430,deduplication_index.csv
Veterinaria México,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,veterinaria mexico,deduplication_index.csv
Furter Dogos Gourmet,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,furter dogos gourmet,deduplication_index.csv
OptiVisión,Guadalajara,Providencia/Chapalita/Americana,same normalized phone as previous campaign,523336171756,deduplication_index.csv
Usagui,Guadalajara,Providencia/Chapalita/Americana,same normalized business name as previous campaign,usagui,deduplication_index.csv
