business_name,niche,country,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
Consultorio dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 3109 8776,525531098776,valid_format_only,No website found,,https://www.openstreetmap.org/node/12545025863
Perfect Smile,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4432 3843,525544323843,valid_format_only,No website found,,https://www.openstreetmap.org/node/12545032922
Clinica de unidad médica integral,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5304 1280,525553041280,valid_format_only,No website found,,https://www.openstreetmap.org/node/12545705220
Consultorio Medico,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7551 4333,525575514333,valid_format_only,No website found,,https://www.openstreetmap.org/node/12547959289
Consultorio Medico Y Especialidades,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5585 7930,525555857930,valid_format_only,No website found,,https://www.openstreetmap.org/node/12549598594
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5570 8362,525555708362,valid_format_only,No website found,,https://www.openstreetmap.org/node/12550237697
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 6319 2350,525563192350,valid_format_only,No website found,,https://www.openstreetmap.org/node/12550441921
Medident,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5911 1206,525559111206,valid_format_only,No website found,,https://www.openstreetmap.org/node/12551268732
Centro Odontológico,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 2591 0958,525525910958,valid_format_only,No website found,,https://www.openstreetmap.org/node/12554389783
Consultorios De Medicina General Del Sector Privado,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 8507 8885,525585078885,valid_format_only,No website found,,https://www.openstreetmap.org/node/12554445022
Consultorio Medico Homeopatico,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 3202 6600,525532026600,valid_format_only,No website found,,https://www.openstreetmap.org/node/12554561510
Botiquín Médico Parroquia De Nuestra Señora De Guadalupe,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5295 0199,525552950199,valid_format_only,No website found,,https://www.openstreetmap.org/node/12554693974
Consultorio De Psicoterapia Sin Nombre,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 2343 5055,525523435055,valid_format_only,No website found,,https://www.openstreetmap.org/node/12554762142
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5911 1709,525559111709,valid_format_only,No website found,,https://www.openstreetmap.org/node/12554856563
Interlingua,Academia privada,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5005 0070,525550050070,valid_format_only,Modern/official website found,https://www.interlingua.com.mx/,https://www.openstreetmap.org/node/12557785980
Consultorio dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 3709 5234,525537095234,valid_format_only,No website found,,https://www.openstreetmap.org/node/12557871006
Consultorio Dental Sin Nombre,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 1520 4131,525515204131,valid_format_only,No website found,,https://www.openstreetmap.org/node/12559445927
Consultorio Dental Salud Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7113 7640,525571137640,valid_format_only,No website found,,https://www.openstreetmap.org/node/12572852950
Yollo-sha,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4938 2913,525549382913,valid_format_only,Modern/official website found,https://www.yollosha.org/,https://www.openstreetmap.org/node/12573175943
Consultorios Dentales Del Sector Privado,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 2326 1906,525523261906,valid_format_only,No website found,,https://www.openstreetmap.org/node/12573198620
Consultorio Dental La Loma,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 2300 5216,525523005216,valid_format_only,No website found,,https://www.openstreetmap.org/node/12574232407
Consultorio Medico Country,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5454 7182,525554547182,valid_format_only,No website found,,https://www.openstreetmap.org/node/12574511580
Dental del Perpetuo Socorro,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5570 5495,525555705495,valid_format_only,No website found,,https://www.openstreetmap.org/node/12578866249
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 8531 5542,525585315542,valid_format_only,No website found,,https://www.openstreetmap.org/node/12582845128
Centreo De Desarrollo Social Y Comunitario Santa Lucia,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 3944 0846,525539440846,valid_format_only,No website found,,https://www.openstreetmap.org/node/12583048304
Arango,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5705 5034,525557055034,valid_format_only,Modern/official website found,https://www.arangorestaurante.com/,https://www.openstreetmap.org/node/12583362918
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7816 9589,525578169589,valid_format_only,No website found,,https://www.openstreetmap.org/node/12585281224
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 1473 5339,525514735339,valid_format_only,No website found,,https://www.openstreetmap.org/node/12588619159
Consultorio,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4222 7665,525542227665,valid_format_only,No website found,,https://www.openstreetmap.org/node/12588781509
Quest English,Academia privada,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,30951873,,invalid_phone,Modern/official website found,https://www.questenglish.com.mx/,https://www.openstreetmap.org/node/12590138274
Consultorio Dental Juarez,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5312 0846,525553120846,valid_format_only,No website found,,https://www.openstreetmap.org/node/12590393163
Consultorio Medico,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5312 8300,525553128300,valid_format_only,No website found,,https://www.openstreetmap.org/node/12590398720
Óptica Aris Visión,Óptica/Oftalmología premium,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5304 4557,525553044557,valid_format_only,No website found,,https://www.openstreetmap.org/node/12590408597
Clinica Medica Doctor Rafael Clark,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5585 7052,525555857052,valid_format_only,No website found,,https://www.openstreetmap.org/node/12597079874
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,54230403,,invalid_phone,No website found,,https://www.openstreetmap.org/node/12607834429
Consultorio Dentae,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4022 2573,525540222573,valid_format_only,No website found,,https://www.openstreetmap.org/node/12610099549
Consultorio Psicologico,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 3203 1102,525532031102,valid_format_only,No website found,,https://www.openstreetmap.org/node/12620598428
Dentista,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5911 1206,525559111206,valid_format_only,No website found,,https://www.openstreetmap.org/node/12624539196
Consultorio Dental,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 2342 5708,525523425708,valid_format_only,No website found,,https://www.openstreetmap.org/node/12695163537
Consultorio Dental Dentosphera,Dental,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,21676210,,invalid_phone,No website found,,https://www.openstreetmap.org/node/12706034555
Fonda 99.99,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5559 8762,525555598762,valid_format_only,No website found,,https://www.openstreetmap.org/node/12724349832
Don Anuar,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5534 6268,525555346268,valid_format_only,No website found,,https://www.openstreetmap.org/node/12729735763
¡A darle! que es taco vegano,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7650 4744,525576504744,valid_format_only,No website found,,https://www.openstreetmap.org/node/12729948300
Taco Santo,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525619063827,525619063827,valid_format_only,Modern/official website found,http://tacosantovegano.com,https://www.openstreetmap.org/node/12751678201
Fisio And Health,Clínica estética,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5292 8989,525552928989,valid_format_only,No website found,,https://www.openstreetmap.org/node/12753125886
Imbiss,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 4883 2324,525548832324,valid_format_only,Modern/official website found,https://www.imbissmx.com.mx,https://www.openstreetmap.org/node/12758657904
Botánico,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5271 2152,525552712152,valid_format_only,No website found,,https://www.openstreetmap.org/node/12762414401
Arturo's,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5579 0706,525555790706,valid_format_only,No website found,,https://www.openstreetmap.org/node/12768745614
Soul La Roma,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525571551299,525571551299,valid_format_only,No website found,,https://www.openstreetmap.org/node/12807347601
Tortas Coyoacán,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 8913 8893,525589138893,valid_format_only,No website found,,https://www.openstreetmap.org/node/12829269187
El compadre,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 7039 3684,525570393684,valid_format_only,No website found,,https://www.openstreetmap.org/node/12915704701
El Botanero,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 2707 3448,525527073448,valid_format_only,No website found,,https://www.openstreetmap.org/node/12945409201
Toks Pilares,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5605 8499,525556058499,valid_format_only,Modern/official website found,https://toks.com.mx/,https://www.openstreetmap.org/node/12981634701
Tandoor San Angel,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 9016 0880,525590160880,valid_format_only,Modern/official website found,https://tandoor.com.mx/,https://www.openstreetmap.org/node/12985207002
Tagers,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+522212816591,522212816591,valid_format_only,Modern/official website found,https://tagers.com,https://www.openstreetmap.org/node/13058870470
Quekas Mesones,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5522 1896,525555221896,valid_format_only,No website found,,https://www.openstreetmap.org/node/13095125714
La Resurrección,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5709 3203,525557093203,valid_format_only,No website found,,https://www.openstreetmap.org/node/13095379201
"Carnitas ""Rincón Michoacano""",Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 3229 5760,525532295760,valid_format_only,No website found,,https://www.openstreetmap.org/node/13265913030
Whitaker México Business & Consulting,Abogado migratorio,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5280 4259,525552804259,valid_format_only,Modern/official website found,https://whitakermexico.com,https://www.openstreetmap.org/node/13328606263
Café Amano,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5536 1209,525555361209,valid_format_only,No website found,,https://www.openstreetmap.org/node/13401975801
Tacos Atarantados,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5284 0946,525552840946,valid_format_only,No website found,,https://www.openstreetmap.org/node/13408923471
Shoma Nigiri Bar,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 8079 3452,525580793452,valid_format_only,No website found,,https://www.openstreetmap.org/node/13408923472
GIA,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+525522202050,525522202050,valid_format_only,Modern/official website found,https://giacdmx.com,https://www.openstreetmap.org/node/13442749801
Pancho Birria - Barbacoa,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5540 3142,525555403142,valid_format_only,No website found,,https://www.openstreetmap.org/node/13482280101
Asian Bay,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5553 4582,525555534582,valid_format_only,Modern/official website found,http://asian-bay.com,https://www.openstreetmap.org/node/13482887002
Don Toribio,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5510 9198,525555109198,valid_format_only,No website found,,https://www.openstreetmap.org/node/13568258729
Xkina Reforma,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 5529466412,525529466412,valid_format_only,Modern/official website found,https://xkinareforma.com/,https://www.openstreetmap.org/node/13592259826
ZhuYi Ramen - Refill Noodles,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+5255 5196 9591,525551969591,valid_format_only,No website found,,https://www.openstreetmap.org/node/13668770501
El Italianito,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5510 9687,525555109687,valid_format_only,No website found,,https://www.openstreetmap.org/node/13670126001
La Grange Churrascaria,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 5003 1718,525550031718,valid_format_only,Modern/official website found,https://lagrangechurrascaria.com/,https://www.openstreetmap.org/node/13670416948
La Bodega,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 56 1815 6659,525618156659,valid_format_only,No website found,,https://www.openstreetmap.org/node/13680558401
Carolines 400,Restaurante boutique,Mexico,Ciudad de México,Lomas/Bosques/Polanco/Nápoles/San Ángel/Pedregal,+52 55 3439 2987,525534392987,valid_format_only,Modern/official website found,https://carolines400.com/,https://www.openstreetmap.org/node/13710172142
