business_name,niche,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3338178185.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919219
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3331230097.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919225
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3338258400.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919226
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,44338567629.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919227
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3311936710.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919228
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3333426019.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919230
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3336157674.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919231
DESPACHO JURÍDICO,Abogado migratorio,Guadalajara,Guadalajara,3331217014.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919233
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3336802933.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919234
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3336140365.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919236
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3336167182.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919239
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3336161182.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919240
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3331055456.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919241
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3331620323.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919244
DESPACHO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3338275038.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919247
DESPACHO JIMÉNEZ Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3318117668.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919248
DESPACHO GRUPO IUS AGER,Abogado migratorio,Guadalajara,Guadalajara,3338231395.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919249
DESPACHO DEABOGADOS QUIÑONES Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3310276307.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919250
DESPACHO DE ABOGADOS Y CONTADORES,Abogado migratorio,Guadalajara,Guadalajara,3336584452.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919252
DESPACHO DE ABOGADOS SIN NOMBRE,Abogado migratorio,Guadalajara,Guadalajara,3336581179.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919256
DESPACHO DE ABOGADOS SIN NOMBRE,Abogado migratorio,Guadalajara,Guadalajara,3336141607.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919257
DESPACHO DE ABOGADOS SIN NOMBRE,Abogado migratorio,Guadalajara,Guadalajara,3336156108.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919259
DESPACHO DE ABOGADOS SIN NOMBRE,Abogado migratorio,Guadalajara,Guadalajara,3336187710.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919263
DESPACHO DE ABOGADOS SIN NOMBRE,Abogado migratorio,Guadalajara,Guadalajara,3313839754.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919265
DESPACHO DE ABOGADOS ORGANISTA RUIZ Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3338174502.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919269
DESPACHO DE ABOGADOS ESTEVEZ SALINAS,Abogado migratorio,Guadalajara,Guadalajara,3338175681.0,,invalid_phone,Modern/official website found,WWW.ESTEVEZ.ORG,https://www.openstreetmap.org/node/12193919271
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3338237409.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919275
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3336164166.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919282
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3338258145.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919284
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3338250770.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919287
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3313276130.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919294
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3312019829.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919295
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3336581097.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919296
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3336301080.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919298
DESPACHO DE ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3338254604.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919299
DESPACHO DE ABOGADO SOLUCIONES FISCALES AGILES,Abogado migratorio,Guadalajara,Guadalajara,3338549535.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919300
DESPACHO DE ABOGADO SIN NOMBRE,Abogado migratorio,Guadalajara,Guadalajara,3312100363.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919301
DESPACHO DE AB0GADOS,Abogado migratorio,Guadalajara,Guadalajara,3336169115.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919304
DESPACHO ABOGADOS ABOGADOS IGM,Abogado migratorio,Guadalajara,Guadalajara,3311276036.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919306
DESPACHO ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3336167542.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919307
DESPACHO,Abogado migratorio,Guadalajara,Guadalajara,3336479502.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919310
DESPACHO,Abogado migratorio,Guadalajara,Guadalajara,3336303780.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919311
DESPACHO,Abogado migratorio,Guadalajara,Guadalajara,3336144436.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919312
DES LIMES,Abogado migratorio,Guadalajara,Guadalajara,3338233210.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919315
DEL TORO CARAZO Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3338177387.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919317
DEKSTRA ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3336151541.0,,invalid_phone,Modern/official website found,WWW.DEKSTRA.COM,https://www.openstreetmap.org/node/12193919318
CORRESPONSALIA JURIDICA,Abogado migratorio,Guadalajara,Guadalajara,3338250346.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919321
CORREDURIA PUBLICA 55,Abogado migratorio,Guadalajara,Guadalajara,3336301808.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919322
CORPORATIVO PMN SUROESTE,Abogado migratorio,Guadalajara,Guadalajara,3338270535.0,,invalid_phone,Modern/official website found,WWW.CORPOTAVIVOPMNSADECV.COM,https://www.openstreetmap.org/node/12193919326
CORPORATIVO PEREZ Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3315220002.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919327
CORPORATIVO LEX,Abogado migratorio,Guadalajara,Guadalajara,3336151541.0,,invalid_phone,Modern/official website found,WWW.CLEX.COM,https://www.openstreetmap.org/node/12193919328
CORPORATIVO JURÍDICO RAMOS Y MORALES,Abogado migratorio,Guadalajara,Guadalajara,3312628215.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919330
CORPORATIVO JURIDICO MARIN & MARIN,Abogado migratorio,Guadalajara,Guadalajara,3336148718.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919332
CORPORATIVO JURIDICO LEO,Abogado migratorio,Guadalajara,Guadalajara,3331243615.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919333
CORPORATIVO JURIDICO JUSTICIA A TU ALCANCE,Abogado migratorio,Guadalajara,Guadalajara,3322610719.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919334
CORPORATIVO JURIDICO HERNANDEZ ROJAS,Abogado migratorio,Guadalajara,Guadalajara,3333341396.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919335
CORPORATIVO JURIDICO GONZALEZ PEREZ Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3332801558.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919336
CORPORATIVO JCA ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3334706850.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919339
CORPORATIVO EMPRESARIAL SEGURA Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3315923794.0,,invalid_phone,Modern/official website found,WWW.CORPOEMPRESARIAL.COM,https://www.openstreetmap.org/node/12193919341
CORPORATIVO ABOGADOS,Abogado migratorio,Guadalajara,Guadalajara,3318207877.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919345
COORPORATIVO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,36143131.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919350
COORPORATIVO ALFADIR,Abogado migratorio,Guadalajara,Guadalajara,3332800185.0,,invalid_phone,Modern/official website found,WWW.ALFADIR.COM.MX,https://www.openstreetmap.org/node/12193919354
COORORATIVO MENDEZ Y MENDEZ,Abogado migratorio,Guadalajara,Guadalajara,3338255758.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919355
CONSULTORIOA JURIDICA ALE,Abogado migratorio,Guadalajara,Guadalajara,3311782135.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919357
CONSULTORIA JURIDICA,Abogado migratorio,Guadalajara,Guadalajara,3333434781.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919360
CONSULTORES S.C,Abogado migratorio,Guadalajara,Guadalajara,3336132455.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919363
CONSULTORES JURIDICOS,Abogado migratorio,Guadalajara,Guadalajara,3338250076.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919366
CONSORSIO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3338267409.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919367
CONSORCIO JURISCONSULTIVO,Abogado migratorio,Guadalajara,Guadalajara,3338531740.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919369
CONSORCIO JURIDIO MARTIN DEL CAMPO Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3338155409.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919370
CONSORCIO JURIDICO DESTREZA Y DESARROLLO,Abogado migratorio,Guadalajara,Guadalajara,3111233528.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919371
CONSORCIO JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3338276322.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919372
COMPAÑIA PEREZ Y TOVAR,Abogado migratorio,Guadalajara,Guadalajara,3336695520.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919374
COLEGIO DE ABOGADOS DE JALISCO,Abogado migratorio,Guadalajara,Guadalajara,3331835647.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919377
CHAVIRA Y ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3336153743.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919380
CENTRO MEXICANO DE JUSTICIA ALTERNATIVA CEMJA,Abogado migratorio,Guadalajara,Guadalajara,3312010897.0,,invalid_phone,Modern/official website found,WWW.CEMJA.COM.MX,https://www.openstreetmap.org/node/12193919381
CAVI MEXICO,Abogado migratorio,Guadalajara,Guadalajara,3320056645.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919385
BUTE JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3313326530.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919390
BUJEFET JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3336149226.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919391
BUFFETTE JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3333498706.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919392
BUFFETE ROBLES Y DIAZ,Abogado migratorio,Guadalajara,Guadalajara,3338267791.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919394
BUFFETE JURIDICO VELAZQUEZ ZAMORA,Abogado migratorio,Guadalajara,Guadalajara,3334819183.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919395
BUFFETE JURIDICO RODRIGUEZ & ASOCIADOS,Abogado migratorio,Guadalajara,Guadalajara,3315255880.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919396
BUFFETE JURIDICO DINAMICA LEGAL,Abogado migratorio,Guadalajara,Guadalajara,3339522476.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919398
BUFFETE JURIDICO,Abogado migratorio,Guadalajara,Guadalajara,3338172060.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919399
BUFFETE DE ABOGADOS SORIANO CERVANTES,Abogado migratorio,Guadalajara,Guadalajara,3338173308.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919400
BUFETTE,Abogado migratorio,Guadalajara,Guadalajara,3338269059.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919404
BUFETES JURÍDICOS SIN NOMBRE,Abogado migratorio,Guadalajara,Guadalajara,3314149109.0,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/12193919405
